image_name,class_id,confidence_score,x_min,y_min,x_max,y_max,image_width,image_height
VAIPE_P_162_18.jpg,22,1,1119,1885,1442,2218,4032,3024
VAIPE_P_162_18.jpg,64,1,1290,1593,1713,2026,4032,3024
VAIPE_P_162_18.jpg,64,1,675,2197,1119,2641,4032,3024
VAIPE_P_162_18.jpg,90,1,847,1391,1482,2006,4032,3024
VAIPE_P_162_18.jpg,64,1,706,1391,1139,1804,4032,3024
VAIPE_P_158_15.jpg,43,1,1203,1352,1749,2078,3024,4032
VAIPE_P_158_15.jpg,43,1,1445,1718,1898,2506,3024,4032
VAIPE_P_158_15.jpg,89,1,1098,2661,1700,3263,3024,4032
VAIPE_P_158_15.jpg,89,1,1582,2084,2093,2797,3024,4032
VAIPE_P_158_15.jpg,7,1,912,1588,1197,1880,3024,4032
VAIPE_P_158_15.jpg,7,1,1241,2035,1526,2296,3024,4032
VAIPE_P_158_15.jpg,107,1,1997,2035,2332,2475,3024,4032
VAIPE_P_168_12.jpg,107,1,1885,1855,2238,2178,4032,3024
VAIPE_P_168_12.jpg,107,1,1320,1663,1632,1965,4032,3024
VAIPE_P_168_12.jpg,23,1,1068,2369,1471,2661,4032,3024
VAIPE_P_32_25.jpg,25,1,695,2518,1588,2996,3024,4032
VAIPE_P_154_16.jpg,43,1,1377,2047,2078,2667,3024,4032
VAIPE_P_154_16.jpg,43,1,1538,1241,2040,2041,3024,4032
VAIPE_P_154_16.jpg,89,1,955,2140,1538,2686,3024,4032
VAIPE_P_154_16.jpg,107,1,986,1334,1290,1737,3024,4032
VAIPE_P_154_16.jpg,107,1,1694,1904,2035,2258,3024,4032
VAIPE_P_59_51.jpg,30,1,1397,2540,1695,2832,4128,3096
VAIPE_P_18_6.jpg,64,1,1847,2534,2406,3107,4624,3468
VAIPE_P_18_6.jpg,64,1,1015,2762,1609,3350,4624,3468
VAIPE_P_18_6.jpg,78,1,1406,3225,1950,3799,4624,3468
VAIPE_P_54_9.jpg,107,1,2832,1183,3793,2283,4160,3120
VAIPE_P_54_9.jpg,107,1,2296,1479,2694,1997,4160,3120
VAIPE_P_54_9.jpg,107,1,1852,2062,2323,2543,4160,3120
VAIPE_P_54_9.jpg,107,1,1686,721,2324,1710,4160,3120
VAIPE_P_54_9.jpg,107,1,863,1553,1658,2450,4160,3120
VAIPE_P_161_31.jpg,105,1,1383,2481,1768,3033,3024,4032
VAIPE_P_161_31.jpg,107,1,1017,2463,1532,2829,3024,4032
VAIPE_P_161_31.jpg,26,1,962,1886,1347,2326,3024,4032
VAIPE_P_3_2.jpg,51,1,365,489,478,606,720,960
VAIPE_P_3_2.jpg,23,1,254,585,352,668,720,960
VAIPE_P_3_2.jpg,51,1,309,612,420,727,720,960
VAIPE_P_170_17.jpg,107,1,1487,1864,2410,2536,3024,4032
VAIPE_P_170_17.jpg,24,1,412,1138,1129,1667,3024,4032
VAIPE_P_15_19.jpg,54,1,1242,2245,1806,2816,3024,4032
VAIPE_P_56_2.jpg,61,1,944,2385,1769,3311,4624,3468
VAIPE_P_56_2.jpg,1,1,2060,2527,2903,3146,4624,3468
VAIPE_P_47_2.jpg,99,1,1104,1272,1396,1669,4032,3024
VAIPE_P_47_2.jpg,104,1,503,1538,1105,1966,4032,3024
VAIPE_P_47_2.jpg,99,1,1042,2202,1489,2630,4032,3024
VAIPE_P_59_4.jpg,6,1,1531,2515,2141,3144,4128,3096
VAIPE_P_168_10.jpg,107,1,1472,1814,1835,2157,4032,3024
VAIPE_P_168_10.jpg,23,1,1079,2137,1422,2550,4032,3024
VAIPE_P_168_10.jpg,107,1,837,2530,1210,2913,4032,3024
VAIPE_P_130_2.jpg,97,1,1006,1929,1608,2562,3024,4032
VAIPE_P_117_0.jpg,54,1,1017,1818,1470,2265,3024,4032
VAIPE_P_117_0.jpg,38,1,1650,2084,2202,2438,3024,4032
VAIPE_P_117_0.jpg,46,1,1346,2128,1588,2376,3024,4032
VAIPE_P_155_5.jpg,89,1,764,898,1262,1680,4000,3000
VAIPE_P_155_5.jpg,33,1,1653,942,2080,1449,4000,3000
VAIPE_P_155_5.jpg,43,1,844,2053,1271,3040,4000,3000
VAIPE_P_155_5.jpg,43,1,1852,1769,2483,2729,4000,3000
VAIPE_P_49_7.jpg,10,1,1600,862,2530,1681,4032,3024
VAIPE_P_49_7.jpg,10,1,440,949,1482,1470,4032,3024
VAIPE_P_49_7.jpg,104,1,403,1427,1594,2091,4032,3024
VAIPE_P_49_7.jpg,91,1,1526,1334,2270,2010,4032,3024
VAIPE_P_72_4.jpg,47,1,1148,1780,1315,1911,4032,3024
VAIPE_P_72_4.jpg,64,1,1104,1923,1389,2196,4032,3024
VAIPE_P_72_4.jpg,64,1,1396,1886,1688,2171,4032,3024
VAIPE_P_154_10.jpg,43,1,794,1737,1520,2091,3024,4032
VAIPE_P_154_10.jpg,43,1,893,2413,1507,2934,3024,4032
VAIPE_P_154_10.jpg,89,1,453,2059,1080,2437,3024,4032
VAIPE_P_154_10.jpg,107,1,1210,2047,1601,2314,3024,4032
VAIPE_P_154_10.jpg,107,1,2022,2022,2444,2326,3024,4032
VAIPE_P_1_0.jpg,56,1,2409,916,3085,1858,4000,3000
VAIPE_P_106_8.jpg,103,1,1118,2349,1635,2896,4000,3000
VAIPE_P_106_8.jpg,99,1,823,2601,1525,3278,4000,3000
VAIPE_P_22_15.jpg,2,1,749,1943,1395,2620,4000,3000
VAIPE_P_22_15.jpg,2,1,1623,1937,2097,2706,4000,3000
VAIPE_P_22_15.jpg,27,1,1266,1931,1721,2559,4000,3000
VAIPE_P_22_15.jpg,89,1,601,2355,1327,2915,4000,3000
VAIPE_P_22_15.jpg,89,1,1303,2538,2044,2993,4000,3000
VAIPE_P_32_24.jpg,25,1,2115,1210,2456,1694,4032,3024
VAIPE_P_91_1.jpg,64,1,1266,1968,1814,2460,4000,3000
VAIPE_P_91_1.jpg,89,1,773,2140,1585,2903,4000,3000
VAIPE_P_32_38.jpg,25,1,682,1935,1749,2388,3024,4032
VAIPE_P_55_1.jpg,56,1,1762,1557,2072,2059,3024,4032
VAIPE_P_55_1.jpg,37,1,1666,2339,1982,2544,3024,4032
VAIPE_P_144_0.jpg,91,1,794,1669,1532,2494,4032,3024
VAIPE_P_144_0.jpg,19,1,1576,1973,2649,2420,4032,3024
VAIPE_P_144_0.jpg,104,1,918,2438,2295,3071,4032,3024
VAIPE_P_96_16.jpg,65,1,1518,1897,2045,2467,3024,4032
VAIPE_P_53_3.jpg,107,1,854,1934,1418,2885,4032,3024
VAIPE_P_53_3.jpg,107,1,1071,1391,1927,1798,4032,3024
VAIPE_P_53_3.jpg,107,1,1784,1173,2225,2069,4032,3024
VAIPE_P_53_3.jpg,107,1,1404,1717,1750,2065,4032,3024
VAIPE_P_53_3.jpg,107,1,1296,2328,1676,2695,4032,3024
VAIPE_P_53_3.jpg,107,1,1798,1981,2343,2545,4032,3024
VAIPE_P_42_0.jpg,10,1,1272,1718,1936,2183,3024,4032
VAIPE_P_42_0.jpg,10,1,602,1458,1309,1867,3024,4032
VAIPE_P_42_0.jpg,51,1,1197,1377,1557,1731,3024,4032
VAIPE_P_42_0.jpg,51,1,1687,2177,2022,2512,3024,4032
VAIPE_P_42_0.jpg,89,1,1439,2134,1731,2754,3024,4032
VAIPE_P_42_0.jpg,64,1,850,1811,1216,2202,3024,4032
VAIPE_P_42_0.jpg,64,1,1121,2027,1496,2396,3024,4032
VAIPE_P_148_1.jpg,48,1,1696,1816,2005,2369,4128,3096
VAIPE_P_148_1.jpg,51,1,1607,2578,2052,2965,4128,3096
VAIPE_P_103_9.jpg,107,1,2539,1154,3228,1762,4032,3024
VAIPE_P_103_9.jpg,107,1,2179,1917,2520,2314,4032,3024
VAIPE_P_103_9.jpg,107,1,1280,2500,1683,2934,4032,3024
VAIPE_P_103_9.jpg,107,1,1050,1377,1621,1861,4032,3024
VAIPE_P_103_9.jpg,107,1,1677,1154,2192,1557,4032,3024
VAIPE_P_103_9.jpg,107,1,1764,571,2422,1049,4032,3024
VAIPE_P_59_52.jpg,30,1,1296,2699,1588,2991,4128,3096
VAIPE_P_153_1.jpg,46,1,390,928,486,1034,960,1280
VAIPE_P_153_1.jpg,10,1,563,727,713,1032,960,1280
VAIPE_P_153_1.jpg,10,1,148,829,420,979,960,1280
VAIPE_P_59_13.jpg,30,1,1385,3131,1671,3391,4128,3096
VAIPE_P_95_3.jpg,92,1,284,540,461,792,960,1280
VAIPE_P_168_14.jpg,107,1,1512,1895,1885,2238,4032,3024
VAIPE_P_168_14.jpg,107,1,1200,2510,1573,2893,4032,3024
VAIPE_P_168_14.jpg,23,1,1431,1653,1834,1965,4032,3024
VAIPE_P_120_6.jpg,64,1,1925,1815,2594,2477,4624,3468
VAIPE_P_120_6.jpg,64,1,1271,2285,1911,2940,4624,3468
VAIPE_P_19_6.jpg,84,1,1469,2356,1801,2670,4032,3024
VAIPE_P_98_18.jpg,34,1,1214,1785,1623,2486,3024,4032
VAIPE_P_113_10.jpg,79,1,1059,1366,1379,1988,4000,3000
VAIPE_P_113_10.jpg,64,1,1354,1655,1772,1993,4000,3000
VAIPE_P_113_10.jpg,31,1,831,1852,1206,2166,4000,3000
VAIPE_P_113_10.jpg,64,1,874,2098,1348,2540,4000,3000
VAIPE_P_120_1.jpg,64,1,1356,1310,2010,1965,4624,3468
VAIPE_P_120_1.jpg,64,1,1235,3097,1868,3738,4624,3468
VAIPE_P_98_22.jpg,34,1,724,1717,1549,2250,3024,4032
VAIPE_P_73_3.jpg,57,1,875,1352,1421,1879,3024,4032
VAIPE_P_73_3.jpg,33,1,1470,1712,1904,2016,3024,4032
VAIPE_P_137_0.jpg,38,1,1065,1865,1662,2283,4000,3000
VAIPE_P_107_3.jpg,107,1,1155,1365,1496,1843,1920,2560
VAIPE_P_107_3.jpg,107,1,1115,1013,1451,1337,1920,2560
VAIPE_P_107_3.jpg,107,1,882,1206,1206,1536,1920,2560
VAIPE_P_107_3.jpg,107,1,728,1746,1320,2059,1920,2560
VAIPE_P_107_3.jpg,107,1,529,1223,1098,1786,1920,2560
VAIPE_P_107_3.jpg,107,1,768,705,1115,1171,1920,2560
VAIPE_P_89_6.jpg,64,1,915,1974,1272,2331,4000,3000
VAIPE_P_89_6.jpg,64,1,1247,1968,1585,2312,4000,3000
VAIPE_P_89_6.jpg,104,1,823,2435,1635,2804,4000,3000
VAIPE_P_31_1.jpg,107,1,788,2589,1424,3637,4032,3024
VAIPE_P_31_1.jpg,107,1,1281,3154,1854,3754,4032,3024
VAIPE_P_31_1.jpg,107,1,1308,1299,1828,2500,4032,3024
VAIPE_P_31_1.jpg,107,1,1176,2344,1686,2734,4032,3024
VAIPE_P_31_1.jpg,107,1,1455,2659,2336,3146,4032,3024
VAIPE_P_120_11.jpg,15,1,1214,1922,1747,2669,4624,3468
VAIPE_P_3_8.jpg,107,1,1860,2141,2182,2428,4032,3024
VAIPE_P_3_8.jpg,107,1,1655,1711,2013,2213,4032,3024
VAIPE_P_3_8.jpg,107,1,1136,1908,1879,2652,4032,3024
VAIPE_P_3_8.jpg,107,1,670,1873,983,2635,4032,3024
VAIPE_P_3_8.jpg,107,1,957,2453,1601,3286,4032,3024
VAIPE_P_3_8.jpg,107,1,599,2587,1002,3250,4032,3024
VAIPE_P_98_0.jpg,34,1,978,1376,1598,2108,3024,4032
VAIPE_P_118_3.jpg,107,1,1610,1414,2054,1889,4128,3096
VAIPE_P_118_3.jpg,107,1,1476,1765,2291,2271,4128,3096
VAIPE_P_118_3.jpg,107,1,1176,2239,2167,3240,4128,3096
VAIPE_P_118_3.jpg,107,1,402,1692,1372,2600,4128,3096
VAIPE_P_118_3.jpg,107,1,1135,1084,1599,1559,4128,3096
VAIPE_P_118_3.jpg,107,1,640,1218,1125,1682,4128,3096
VAIPE_P_59_31.jpg,6,1,921,2299,1379,2775,4128,3096
VAIPE_P_91_2.jpg,64,1,749,1839,1137,2190,4000,3000
VAIPE_P_91_2.jpg,64,1,576,2202,994,2571,4000,3000
VAIPE_P_91_2.jpg,89,1,872,2079,1586,2516,4000,3000
VAIPE_P_157_2.jpg,26,1,343,356,454,574,720,960
VAIPE_P_157_2.jpg,71,1,489,429,589,574,720,960
VAIPE_P_157_2.jpg,52,1,73,574,295,755,720,960
VAIPE_P_113_8.jpg,64,1,1102,1778,1570,2233,4000,3000
VAIPE_P_113_8.jpg,64,1,1255,2375,1747,2886,4000,3000
VAIPE_P_63_2.jpg,107,1,584,504,673,600,1280,960
VAIPE_P_63_2.jpg,107,1,490,488,590,584,1280,960
VAIPE_P_63_2.jpg,107,1,537,167,669,458,1280,960
VAIPE_P_63_2.jpg,107,1,407,345,527,546,1280,960
VAIPE_P_63_2.jpg,107,1,354,455,427,597,1280,960
VAIPE_P_75_0.jpg,7,1,1418,1885,1716,2207,4032,3024
VAIPE_P_75_0.jpg,91,1,1747,2015,2392,2660,4032,3024
VAIPE_P_75_0.jpg,19,1,1890,1680,2665,2418,4032,3024
VAIPE_P_167_4.jpg,92,1,1731,1818,2351,2581,4032,3024
VAIPE_P_168_4.jpg,51,1,68,506,164,600,720,960
VAIPE_P_168_4.jpg,51,1,437,489,533,587,720,960
VAIPE_P_168_1.jpg,51,1,284,565,401,682,720,960
VAIPE_P_168_1.jpg,51,1,252,683,371,802,720,960
VAIPE_P_49_3.jpg,10,1,2171,689,2773,1508,4032,3024
VAIPE_P_49_3.jpg,10,1,1917,1483,2754,2078,4032,3024
VAIPE_P_49_3.jpg,104,1,1762,627,2407,1570,4032,3024
VAIPE_P_49_3.jpg,91,1,1566,1238,1938,1958,4032,3024
VAIPE_P_141_1.jpg,54,1,807,1791,1366,2324,4128,3096
VAIPE_P_165_15.jpg,107,1,1983,1272,2449,1765,4032,3024
VAIPE_P_165_15.jpg,107,1,1589,1192,2279,2052,4032,3024
VAIPE_P_159_16.jpg,29,1,100,452,200,514,720,960
VAIPE_P_159_16.jpg,84,1,218,442,295,521,720,960
VAIPE_P_159_16.jpg,91,1,301,433,442,516,720,960
VAIPE_P_159_16.jpg,26,1,452,405,631,522,720,960
VAIPE_P_171_11.jpg,95,1,1241,1334,1638,1712,3024,4032
VAIPE_P_169_16.jpg,1,1,2118,2446,2898,3010,4032,3024
VAIPE_P_169_16.jpg,14,1,1992,1443,2449,1846,4032,3024
VAIPE_P_169_16.jpg,107,1,783,2016,1419,2652,4032,3024
VAIPE_P_36_15.jpg,4,1,1529,1166,2199,1855,4032,3024
VAIPE_P_97_6.jpg,10,1,2039,1524,2801,2369,4128,3096
VAIPE_P_97_6.jpg,51,1,2439,1289,2985,1803,4128,3096
VAIPE_P_97_6.jpg,10,1,1543,2000,2540,2514,4128,3096
VAIPE_P_97_6.jpg,51,1,2712,1715,3252,2223,4128,3096
VAIPE_P_97_6.jpg,87,1,1238,1137,2076,1759,4128,3096
VAIPE_P_0_3.jpg,10,1,862,2128,1464,2903,4032,3024
VAIPE_P_0_3.jpg,10,1,1911,1433,2538,2184,4032,3024
VAIPE_P_0_3.jpg,99,1,1179,1997,1774,2611,4032,3024
VAIPE_P_167_9.jpg,92,1,2264,1247,2711,1985,4032,3024
VAIPE_P_156_11.jpg,26,1,1847,1231,2209,1859,4032,3024
VAIPE_P_156_11.jpg,99,1,1678,1099,2016,1618,4032,3024
VAIPE_P_156_11.jpg,107,1,1606,785,1908,1111,4032,3024
VAIPE_P_3_6.jpg,51,1,145,499,254,604,720,960
VAIPE_P_3_6.jpg,23,1,256,422,352,477,720,960
VAIPE_P_3_6.jpg,51,1,439,672,548,779,720,960
VAIPE_P_159_0.jpg,29,1,218,420,276,497,720,960
VAIPE_P_159_0.jpg,26,1,333,439,403,601,720,960
VAIPE_P_159_0.jpg,91,1,230,469,298,597,720,960
VAIPE_P_159_0.jpg,84,1,262,591,330,664,720,960
VAIPE_P_46_0.jpg,26,1,1111,2276,1837,2715,3024,4032
VAIPE_P_46_0.jpg,26,1,851,1944,1613,2383,3024,4032
VAIPE_P_46_0.jpg,91,1,1783,2115,2258,2706,3024,4032
VAIPE_P_46_0.jpg,91,1,806,2473,1200,3091,3024,4032
VAIPE_P_83_0.jpg,54,1,1248,1321,1825,1892,3024,4032
VAIPE_P_150_1.jpg,19,1,1003,2102,1425,3075,4032,3024
VAIPE_P_150_1.jpg,19,1,1381,1717,1797,2647,4032,3024
VAIPE_P_150_1.jpg,2,1,1698,1376,2194,2219,4032,3024
VAIPE_P_150_1.jpg,2,1,1177,1221,1512,2095,4032,3024
VAIPE_P_162_16.jpg,64,1,1522,1905,1925,2459,4032,3024
VAIPE_P_162_16.jpg,64,1,464,2913,1069,3488,4032,3024
VAIPE_P_162_16.jpg,107,1,655,2107,1330,3165,4032,3024
VAIPE_P_162_16.jpg,90,1,1804,1643,2268,2490,4032,3024
VAIPE_P_162_16.jpg,107,1,2157,1129,2681,2036,4032,3024
VAIPE_P_162_16.jpg,22,1,1421,1200,1834,1633,4032,3024
VAIPE_P_162_16.jpg,64,1,867,1431,1341,1955,4032,3024
VAIPE_P_162_16.jpg,64,1,383,1572,937,2096,4032,3024
VAIPE_P_114_1.jpg,43,1,1022,2053,1920,2435,4000,3000
VAIPE_P_114_1.jpg,43,1,649,2293,1529,2915,4000,3000
VAIPE_P_77_1.jpg,31,1,157,516,223,584,585,780
VAIPE_P_77_1.jpg,46,1,317,495,378,559,585,780
VAIPE_P_159_26.jpg,107,1,1028,2460,1300,2702,3024,4032
VAIPE_P_159_26.jpg,29,1,1018,2308,1391,2489,3024,4032
VAIPE_P_159_26.jpg,91,1,857,2580,1452,2993,3024,4032
VAIPE_P_159_26.jpg,107,1,857,2006,1401,2359,3024,4032
VAIPE_P_76_2.jpg,51,1,1576,1168,2014,1644,4128,3096
VAIPE_P_76_2.jpg,51,1,618,2597,1088,3080,4128,3096
VAIPE_P_76_2.jpg,87,1,643,1994,1208,2623,4128,3096
VAIPE_P_76_2.jpg,36,1,1297,2286,1735,2762,4128,3096
VAIPE_P_166_3.jpg,8,1,1633,2218,2056,2893,3024,4032
VAIPE_P_166_3.jpg,107,1,1462,2218,1805,2611,3024,4032
VAIPE_P_166_3.jpg,107,1,1048,2429,1411,2812,3024,4032
VAIPE_P_113_7.jpg,64,1,1028,1828,1379,2197,4000,3000
VAIPE_P_113_7.jpg,79,1,1397,1698,1846,2110,4000,3000
VAIPE_P_113_7.jpg,64,1,1237,2209,1594,2609,4000,3000
VAIPE_P_164_2.jpg,73,1,933,2702,1404,3066,4000,3000
VAIPE_P_164_2.jpg,19,1,1307,1769,1743,2702,4000,3000
VAIPE_P_164_2.jpg,73,1,871,2356,1333,2694,4000,3000
VAIPE_P_164_2.jpg,89,1,640,1884,1280,2515,4000,3000
VAIPE_P_164_2.jpg,19,1,569,1280,1280,2071,4000,3000
VAIPE_P_164_2.jpg,104,1,1567,1271,2118,2338,4000,3000
VAIPE_P_76_3.jpg,51,1,1703,1664,2052,2007,4128,3096
VAIPE_P_76_3.jpg,51,1,1094,2642,1431,3017,4128,3096
VAIPE_P_76_3.jpg,87,1,1119,2235,1659,2724,4128,3096
VAIPE_P_76_3.jpg,36,1,840,2413,1189,2756,4128,3096
VAIPE_P_49_18.jpg,10,1,1545,1284,2593,1768,4032,3024
VAIPE_P_49_18.jpg,104,1,1892,453,2884,1427,4032,3024
VAIPE_P_49_18.jpg,10,1,1613,1737,2680,2277,4032,3024
VAIPE_P_49_18.jpg,91,1,1442,862,2242,1389,4032,3024
VAIPE_P_51_3.jpg,28,1,2137,1211,2504,1578,4128,3096
VAIPE_P_51_3.jpg,28,1,1835,1605,2165,1944,4128,3096
VAIPE_P_32_37.jpg,25,1,515,2233,1383,2673,3024,4032
VAIPE_P_95_6.jpg,92,1,77,607,254,916,960,1280
VAIPE_P_95_6.jpg,45,1,457,620,601,768,960,1280
VAIPE_P_8_8.jpg,56,1,738,1569,1451,2071,3024,4032
VAIPE_P_73_0.jpg,57,1,1476,1489,2121,2147,3024,4032
VAIPE_P_73_0.jpg,33,1,1005,1712,1383,2214,3024,4032
VAIPE_P_159_27.jpg,107,1,696,2591,1039,2934,3024,4032
VAIPE_P_159_27.jpg,29,1,937,2480,1415,2722,3024,4032
VAIPE_P_159_27.jpg,91,1,1169,1502,1502,2056,3024,4032
VAIPE_P_159_27.jpg,107,1,827,1220,1139,1784,3024,4032
VAIPE_P_165_22.jpg,107,1,1150,2840,1670,3387,3024,4032
VAIPE_P_165_22.jpg,107,1,693,1487,1419,2464,3024,4032
VAIPE_P_134_1.jpg,74,1,1251,1908,1609,2204,3024,4032
VAIPE_P_134_1.jpg,74,1,1108,2267,1422,2634,3024,4032
VAIPE_P_32_26.jpg,25,1,856,1718,1681,2152,3024,4032
VAIPE_P_7_3.jpg,45,1,396,297,518,411,1280,960
VAIPE_P_48_0.jpg,89,1,1284,2024,1674,2733,4624,3468
VAIPE_P_48_0.jpg,61,1,1490,1829,2353,2189,4624,3468
VAIPE_P_48_0.jpg,61,1,2302,1511,2631,2384,4624,3468
VAIPE_P_54_7.jpg,107,1,578,382,639,496,1280,960
VAIPE_P_54_7.jpg,107,1,509,376,598,461,1280,960
VAIPE_P_54_7.jpg,107,1,340,305,431,508,1280,960
VAIPE_P_167_24.jpg,92,1,1526,1900,2037,2536,3024,4032
VAIPE_P_167_24.jpg,107,1,1123,2356,1696,3010,3024,4032
VAIPE_P_167_24.jpg,14,1,1266,2213,1696,2562,3024,4032
VAIPE_P_159_1.jpg,84,1,220,474,284,538,720,960
VAIPE_P_159_1.jpg,26,1,305,535,373,689,720,960
VAIPE_P_159_1.jpg,29,1,395,486,472,533,720,960
VAIPE_P_159_1.jpg,91,1,275,459,401,544,720,960
VAIPE_P_168_18.jpg,23,1,2026,2117,2500,2460,4032,3024
VAIPE_P_168_18.jpg,107,1,1572,2379,1905,2732,4032,3024
VAIPE_P_168_18.jpg,107,1,1129,2369,1482,2742,4032,3024
VAIPE_P_118_1.jpg,8,1,785,549,899,711,1280,960
VAIPE_P_118_1.jpg,46,1,560,540,671,634,1280,960
VAIPE_P_77_3.jpg,107,1,1166,1576,2158,2575,4032,3024
VAIPE_P_77_3.jpg,107,1,670,2264,1737,3331,4032,3024
VAIPE_P_77_3.jpg,107,1,916,920,1697,1505,4032,3024
VAIPE_P_77_3.jpg,107,1,1021,1280,1759,1795,4032,3024
VAIPE_P_143_0.jpg,91,1,1137,1654,1617,2173,4032,3024
VAIPE_P_143_0.jpg,19,1,1976,2304,2273,3061,4032,3024
VAIPE_P_143_0.jpg,19,1,1787,2128,2066,2860,4032,3024
VAIPE_P_143_0.jpg,2,1,1284,2643,1954,3282,4032,3024
VAIPE_P_143_0.jpg,2,1,1538,2146,1817,2716,4032,3024
VAIPE_P_149_0.jpg,79,1,1607,1551,2085,1967,4032,3024
VAIPE_P_149_0.jpg,37,1,1681,1948,2069,2277,4032,3024
VAIPE_P_149_0.jpg,37,1,1104,1935,1296,2363,4032,3024
VAIPE_P_82_0.jpg,54,1,1186,1966,1757,2506,3024,4032
VAIPE_P_22_13.jpg,89,1,761,1827,1407,2510,4000,3000
VAIPE_P_22_13.jpg,2,1,1044,1451,1579,2263,4000,3000
VAIPE_P_22_13.jpg,27,1,1549,1599,1937,2319,4000,3000
VAIPE_P_22_13.jpg,2,1,1881,1750,2293,2593,4000,3000
VAIPE_P_22_13.jpg,89,1,1370,2261,2118,2862,4000,3000
VAIPE_P_159_9.jpg,29,1,363,529,459,591,720,960
VAIPE_P_159_9.jpg,26,1,207,730,393,826,720,960
VAIPE_P_159_9.jpg,91,1,100,523,264,613,720,960
VAIPE_P_159_9.jpg,84,1,288,614,378,716,720,960
VAIPE_P_100_1.jpg,107,1,959,2534,1365,2966,4128,3096
VAIPE_P_100_1.jpg,107,1,1753,1842,2140,2426,4128,3096
VAIPE_P_100_1.jpg,107,1,1302,1664,1696,2223,4128,3096
VAIPE_P_100_1.jpg,107,1,1567,1975,1912,2572,4128,3096
VAIPE_P_100_1.jpg,107,1,914,1851,1331,2232,4128,3096
VAIPE_P_100_1.jpg,107,1,723,2168,1669,2732,4128,3096
VAIPE_P_118_0.jpg,46,1,782,529,873,620,1280,960
VAIPE_P_118_0.jpg,8,1,697,390,859,521,1280,960
VAIPE_P_155_11.jpg,33,1,987,347,1298,774,4000,3000
VAIPE_P_155_11.jpg,89,1,720,693,1164,1360,4000,3000
VAIPE_P_155_11.jpg,43,1,1209,898,1947,1369,4000,3000
VAIPE_P_155_11.jpg,43,1,1105,618,1798,1107,4000,3000
VAIPE_P_15_14.jpg,54,1,944,1600,1415,2065,3024,4032
VAIPE_P_15_14.jpg,37,1,1627,1836,1931,2245,3024,4032
VAIPE_P_34_4.jpg,107,1,1263,134,1836,761,4032,3024
VAIPE_P_34_4.jpg,107,1,538,1425,1318,2178,4032,3024
VAIPE_P_34_4.jpg,107,1,1711,1819,2876,2661,4032,3024
VAIPE_P_34_4.jpg,107,1,1496,1012,2455,1827,4032,3024
VAIPE_P_158_7.jpg,43,1,1594,974,2165,1601,3024,4032
VAIPE_P_158_7.jpg,43,1,831,2339,1203,3059,3024,4032
VAIPE_P_158_7.jpg,89,1,931,1737,1322,2320,3024,4032
VAIPE_P_158_7.jpg,89,1,1148,2897,1483,3557,3024,4032
VAIPE_P_158_7.jpg,7,1,1272,1700,1551,1979,3024,4032
VAIPE_P_158_7.jpg,7,1,1942,1650,2209,1948,3024,4032
VAIPE_P_158_7.jpg,107,1,1117,2531,1371,2953,3024,4032
VAIPE_P_87_1.jpg,107,1,2716,917,3066,1303,4032,3024
VAIPE_P_87_1.jpg,107,1,2052,1255,2390,1617,4032,3024
VAIPE_P_87_1.jpg,107,1,2523,1799,2982,2282,4032,3024
VAIPE_P_87_1.jpg,107,1,1593,1762,2378,2510,4032,3024
VAIPE_P_87_1.jpg,107,1,1533,266,2028,1099,4032,3024
VAIPE_P_44_3.jpg,64,1,522,464,636,598,1280,960
VAIPE_P_44_3.jpg,46,1,753,634,838,731,1280,960
VAIPE_P_167_27.jpg,92,1,1249,1819,1778,2599,3024,4032
VAIPE_P_167_27.jpg,107,1,756,2025,1441,2670,3024,4032
VAIPE_P_167_27.jpg,14,1,774,1819,1258,2222,3024,4032
VAIPE_P_155_6.jpg,43,1,1262,1244,1831,1982,4000,3000
VAIPE_P_155_6.jpg,43,1,1804,871,2337,1600,4000,3000
VAIPE_P_155_6.jpg,33,1,2418,978,2836,1209,4000,3000
VAIPE_P_155_6.jpg,89,1,2480,1298,2978,1902,4000,3000
VAIPE_P_57_4.jpg,46,1,534,417,603,482,1280,960
VAIPE_P_160_4.jpg,107,1,881,2796,1347,3199,3024,4032
VAIPE_P_160_4.jpg,107,1,845,2213,1248,2625,3024,4032
VAIPE_P_61_11.jpg,54,1,1288,1959,1815,2498,3024,4032
VAIPE_P_164_0.jpg,19,1,1778,1671,2231,2471,4000,3000
VAIPE_P_164_0.jpg,19,1,969,2098,1493,2871,4000,3000
VAIPE_P_164_0.jpg,73,1,1369,1618,1787,1956,4000,3000
VAIPE_P_164_0.jpg,89,1,747,1351,1334,1929,4000,3000
VAIPE_P_164_0.jpg,73,1,533,2196,942,2552,4000,3000
VAIPE_P_164_0.jpg,104,1,1484,1938,1955,2818,4000,3000
VAIPE_P_48_1.jpg,107,1,2016,1882,2782,2810,4032,3024
VAIPE_P_48_1.jpg,107,1,2751,932,3656,1860,4032,3024
VAIPE_P_48_1.jpg,107,1,1505,556,2178,1287,4032,3024
VAIPE_P_48_1.jpg,107,1,556,1407,1533,2057,4032,3024
VAIPE_P_158_6.jpg,43,1,1321,992,1954,1575,3024,4032
VAIPE_P_158_6.jpg,43,1,1644,1700,2320,2165,3024,4032
VAIPE_P_158_6.jpg,89,1,1929,2103,2605,2589,3024,4032
