,image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
20467,VAIPE_P_165_13.jpg,107,0.00197,539,1458,975,1878
20468,VAIPE_P_165_13.jpg,107,0.00137,539,1458,975,1878
20469,VAIPE_P_165_13.jpg,107,0.00136,536,1459,978,1879
20470,VAIPE_P_165_13.jpg,107,0.0013,1809,160,2656,833
20471,VAIPE_P_165_13.jpg,107,0.00103,536,1459,978,1879
20472,VAIPE_P_165_13.jpg,45,1.97e-06,539,1458,975,1878
20473,VAIPE_P_165_13.jpg,92,1.3e-06,1809,160,2656,833
20474,VAIPE_P_165_14.jpg,107,0.74219,981,1289,1354,1634
20475,VAIPE_P_165_14.jpg,107,0.40845,989,1284,1346,1624
20476,VAIPE_P_165_14.jpg,107,0.39893,1721,1133,2123,1857
20477,VAIPE_P_165_14.jpg,107,0.13391,1714,1151,2104,1819
20478,VAIPE_P_165_14.jpg,107,0.01199,971,1279,1358,1638
20479,VAIPE_P_165_14.jpg,107,0.00835,989,1282,1346,1626
20480,VAIPE_P_165_14.jpg,107,0.00632,1716,1149,2117,1854
20481,VAIPE_P_165_14.jpg,107,0.0045,980,1287,1350,1636
20482,VAIPE_P_165_14.jpg,107,0.00383,989,1285,1348,1627
20483,VAIPE_P_165_14.jpg,107,0.00336,1718,1128,2117,1858
20484,VAIPE_P_165_14.jpg,107,0.00329,1718,1124,2117,1865
20485,VAIPE_P_165_14.jpg,107,0.00296,1714,1142,2117,1858
20486,VAIPE_P_165_14.jpg,107,0.00282,1713,1149,2121,1854
20487,VAIPE_P_165_14.jpg,107,0.00262,976,1289,1357,1632
20488,VAIPE_P_165_14.jpg,107,0.00247,1716,1146,2098,1742
20489,VAIPE_P_165_14.jpg,107,0.00241,1718,1124,2117,1865
20490,VAIPE_P_165_14.jpg,107,0.00229,981,1289,1348,1640
20491,VAIPE_P_165_14.jpg,107,0.00226,989,1285,1348,1627
20492,VAIPE_P_165_14.jpg,107,0.0019,1730,1172,2113,1856
20493,VAIPE_P_165_14.jpg,107,0.00172,1701,1140,2073,1627
20494,VAIPE_P_165_14.jpg,107,0.00166,1709,1144,2108,1825
20495,VAIPE_P_165_14.jpg,107,0.00155,1709,1144,2108,1825
20496,VAIPE_P_165_14.jpg,107,0.00112,1716,1148,2098,1736
20497,VAIPE_P_165_14.jpg,107,0.00101,1716,1148,2098,1736
20498,VAIPE_P_165_14.jpg,92,0.00013391,1714,1151,2104,1819
20499,VAIPE_P_165_14.jpg,92,3.36e-06,1718,1128,2117,1858
20500,VAIPE_P_165_14.jpg,92,3.29e-06,1718,1124,2117,1865
20501,VAIPE_P_165_14.jpg,45,2.62e-06,976,1289,1357,1632
20502,VAIPE_P_165_14.jpg,92,1.72e-06,1701,1140,2073,1627
20503,VAIPE_P_165_14.jpg,92,1.55e-06,1709,1144,2108,1825
20504,VAIPE_P_165_14.jpg,45,1.1199999999999999e-06,1716,1148,2098,1736
20505,VAIPE_P_165_15.jpg,107,0.86914,1595,1194,2243,2070
20506,VAIPE_P_165_15.jpg,107,0.14795,1980,1299,2367,1681
20507,VAIPE_P_165_15.jpg,107,0.08221,1993,1300,2362,1684
20508,VAIPE_P_165_15.jpg,107,0.04657,1996,1300,2360,1688
20509,VAIPE_P_165_15.jpg,107,0.02876,1994,1299,2362,1689
20510,VAIPE_P_165_15.jpg,107,0.02126,1989,1290,2362,1692
20511,VAIPE_P_165_15.jpg,107,0.01218,1998,1306,2342,1676
20512,VAIPE_P_165_15.jpg,107,0.01195,2000,1312,2348,1672
20513,VAIPE_P_165_15.jpg,107,0.01021,1996,1298,2365,1688
20514,VAIPE_P_165_15.jpg,107,0.00693,1997,1298,2358,1690
20515,VAIPE_P_165_15.jpg,107,0.00504,1612,1220,2247,2073
20516,VAIPE_P_165_15.jpg,107,0.00302,1973,1289,2377,1688
20517,VAIPE_P_165_15.jpg,107,0.00287,2000,1312,2348,1672
20518,VAIPE_P_165_15.jpg,107,0.00213,1999,1298,2356,1690
20519,VAIPE_P_165_15.jpg,107,0.00161,1992,1299,2365,1687
20520,VAIPE_P_165_15.jpg,107,0.00141,1997,1298,2358,1690
20521,VAIPE_P_165_15.jpg,107,0.00132,1988,1294,2365,1697
20522,VAIPE_P_165_15.jpg,107,0.00126,1996,1296,2358,1690
20523,VAIPE_P_165_15.jpg,107,0.00121,1793,1272,2344,1904
20524,VAIPE_P_165_15.jpg,92,5.04e-06,1612,1220,2247,2073
20525,VAIPE_P_165_15.jpg,45,3.0200000000000003e-06,1973,1289,2377,1688
20526,VAIPE_P_165_15.jpg,45,2.13e-06,1999,1298,2356,1690
20527,VAIPE_P_165_16.jpg,107,0.93652,1014,2080,1945,2780
20528,VAIPE_P_165_16.jpg,107,0.20154,1337,1874,1734,2260
20529,VAIPE_P_165_16.jpg,107,0.10266,1342,1882,1730,2249
20530,VAIPE_P_165_16.jpg,107,0.02872,1337,1874,1734,2260
20531,VAIPE_P_165_16.jpg,107,0.02168,1344,1884,1724,2249
20532,VAIPE_P_165_16.jpg,107,0.00822,1337,1874,1734,2260
20533,VAIPE_P_165_16.jpg,107,0.00633,1341,1882,1729,2251
20534,VAIPE_P_165_16.jpg,107,0.00436,1347,1888,1721,2243
20535,VAIPE_P_165_16.jpg,107,0.00277,1341,1885,1725,2251
20536,VAIPE_P_165_16.jpg,107,0.00239,1341,1882,1729,2251
20537,VAIPE_P_165_16.jpg,107,0.00117,1340,1882,1730,2253
20538,VAIPE_P_165_16.jpg,107,0.00103,1347,1884,1725,2260
20539,VAIPE_P_165_16.jpg,45,2.77e-06,1341,1885,1725,2251
20540,VAIPE_P_165_17.jpg,107,0.83008,1338,846,1705,1176
20541,VAIPE_P_165_17.jpg,107,0.4314,1335,841,1702,1193
20542,VAIPE_P_165_17.jpg,107,0.17322,1580,1461,2190,2333
20543,VAIPE_P_165_17.jpg,107,0.06287,1337,841,1704,1192
20544,VAIPE_P_165_17.jpg,107,0.03262,1327,839,1705,1197
20545,VAIPE_P_165_17.jpg,107,0.00987,1347,838,1704,1190
20546,VAIPE_P_165_17.jpg,107,0.00816,1330,838,1708,1193
20547,VAIPE_P_165_17.jpg,107,0.00781,1326,835,1710,1196
20548,VAIPE_P_165_17.jpg,107,0.00517,1328,839,1710,1193
20549,VAIPE_P_165_17.jpg,107,0.00497,1329,840,1707,1197
20550,VAIPE_P_165_17.jpg,107,0.00469,1327,839,1705,1197
20551,VAIPE_P_165_17.jpg,107,0.00373,1340,840,1705,1188
20552,VAIPE_P_165_17.jpg,107,0.00204,1343,845,1700,1177
20553,VAIPE_P_165_17.jpg,107,0.00168,1327,839,1705,1197
20554,VAIPE_P_165_17.jpg,107,0.00139,1340,849,1701,1180
20555,VAIPE_P_165_17.jpg,45,1.68e-06,1327,839,1705,1197
20556,VAIPE_P_165_18.jpg,107,0.40527,1732,1771,2174,2648
20557,VAIPE_P_165_18.jpg,107,0.32983,999,2438,1430,2892
20558,VAIPE_P_165_18.jpg,107,0.28931,1009,2436,1423,2885
20559,VAIPE_P_165_18.jpg,107,0.12964,997,2436,1430,2890
20560,VAIPE_P_165_18.jpg,107,0.07562,1011,2442,1427,2879
20561,VAIPE_P_165_18.jpg,107,0.04297,1004,2442,1432,2879
20562,VAIPE_P_165_18.jpg,107,0.03482,1011,2442,1427,2879
20563,VAIPE_P_165_18.jpg,107,0.01981,1009,2446,1425,2875
20564,VAIPE_P_165_18.jpg,107,0.01599,1009,2446,1425,2875
20565,VAIPE_P_165_18.jpg,107,0.01324,1007,2444,1424,2881
20566,VAIPE_P_165_18.jpg,107,0.0093,1006,2446,1426,2883
20567,VAIPE_P_165_18.jpg,107,0.00411,1007,2444,1424,2881
20568,VAIPE_P_165_18.jpg,107,0.00257,1006,2446,1426,2883
20569,VAIPE_P_165_18.jpg,107,0.00255,1006,2444,1426,2885
20570,VAIPE_P_165_18.jpg,107,0.00217,1006,2444,1426,2885
20571,VAIPE_P_165_18.jpg,107,0.002,1007,2440,1423,2885
20572,VAIPE_P_165_18.jpg,107,0.002,1000,2438,1432,2892
20573,VAIPE_P_165_18.jpg,107,0.00183,1000,2440,1432,2890
20574,VAIPE_P_165_18.jpg,107,0.00115,1010,2444,1428,2877
20575,VAIPE_P_165_18.jpg,45,2.57e-06,1006,2446,1426,2883
20576,VAIPE_P_165_18.jpg,92,2.17e-06,1006,2444,1426,2885
20577,VAIPE_P_165_19.jpg,107,0.92285,1824,1504,2701,2062
20578,VAIPE_P_165_19.jpg,107,0.2959,1925,2186,2285,2572
20579,VAIPE_P_165_19.jpg,107,0.21375,1924,2182,2289,2577
20580,VAIPE_P_165_19.jpg,107,0.08624,1927,2199,2281,2577
20581,VAIPE_P_165_19.jpg,107,0.04974,1934,2216,2270,2568
20582,VAIPE_P_165_19.jpg,107,0.03662,1934,2216,2270,2568
20583,VAIPE_P_165_19.jpg,107,0.03351,1934,2211,2270,2564
20584,VAIPE_P_165_19.jpg,107,0.02074,1923,2188,2291,2579
20585,VAIPE_P_165_19.jpg,107,0.01839,1925,2201,2283,2575
20586,VAIPE_P_165_19.jpg,107,0.01475,1934,2211,2270,2564
20587,VAIPE_P_165_19.jpg,107,0.01285,1934,2211,2270,2564
20588,VAIPE_P_165_19.jpg,107,0.01206,1934,2211,2270,2564
20589,VAIPE_P_165_19.jpg,107,0.01118,1934,2216,2270,2568
20590,VAIPE_P_165_19.jpg,107,0.00957,1934,2211,2270,2564
20591,VAIPE_P_165_19.jpg,107,0.00666,1924,2186,2289,2581
20592,VAIPE_P_165_19.jpg,107,0.00421,1923,2178,2289,2581
20593,VAIPE_P_165_19.jpg,107,0.00257,1829,1496,2698,2074
20594,VAIPE_P_165_19.jpg,107,0.00251,1924,2209,2281,2570
20595,VAIPE_P_165_19.jpg,107,0.00215,1924,2182,2289,2577
20596,VAIPE_P_165_19.jpg,107,0.00199,1912,2176,2293,2575
20597,VAIPE_P_165_19.jpg,107,0.0016,1930,2194,2283,2560
20598,VAIPE_P_165_19.jpg,107,0.00158,1930,2194,2283,2560
20599,VAIPE_P_165_19.jpg,107,0.00152,1934,2218,2270,2575
20600,VAIPE_P_165_19.jpg,107,0.00121,1934,2216,2270,2568
20601,VAIPE_P_165_19.jpg,107,0.00117,1912,2176,2293,2575
20602,VAIPE_P_165_19.jpg,107,0.00114,1858,2161,2316,2636
20603,VAIPE_P_165_19.jpg,107,0.00107,1934,2211,2270,2564
20604,VAIPE_P_165_19.jpg,107,0.00107,1923,2178,2289,2581
20605,VAIPE_P_165_19.jpg,45,3.3509999999999996e-05,1934,2211,2270,2564
20606,VAIPE_P_165_19.jpg,45,1.475e-05,1934,2211,2270,2564
20607,VAIPE_P_165_19.jpg,45,1.475e-05,1934,2211,2270,2564
20608,VAIPE_P_165_19.jpg,45,1.285e-05,1934,2211,2270,2564
20609,VAIPE_P_165_19.jpg,45,9.57e-06,1934,2211,2270,2564
20610,VAIPE_P_165_19.jpg,45,1.99e-06,1912,2176,2293,2575
20611,VAIPE_P_165_19.jpg,92,1.17e-06,1912,2176,2293,2575
20612,VAIPE_P_165_19.jpg,45,1.07e-06,1934,2211,2270,2564
20613,VAIPE_P_165_19.jpg,45,1.07e-06,1923,2178,2289,2581
20614,VAIPE_P_165_2.jpg,92,0.91455,1307,1393,1771,2067
20615,VAIPE_P_165_2.jpg,107,0.67676,1477,960,1799,1312
20616,VAIPE_P_165_2.jpg,45,0.67529,1489,978,1781,1294
20617,VAIPE_P_165_2.jpg,107,0.12646,1483,966,1800,1296
20618,VAIPE_P_165_2.jpg,107,0.01429,1493,981,1779,1287
20619,VAIPE_P_165_2.jpg,107,0.00816,1484,961,1803,1297
20620,VAIPE_P_165_2.jpg,107,0.00707,1487,975,1785,1296
20621,VAIPE_P_165_2.jpg,107,0.0063,1493,983,1779,1287
20622,VAIPE_P_165_2.jpg,107,0.00616,368,1270,609,1508
20623,VAIPE_P_165_2.jpg,107,0.00561,1492,976,1784,1295
20624,VAIPE_P_165_2.jpg,107,0.00532,1493,981,1779,1287
20625,VAIPE_P_165_2.jpg,107,0.0051,1486,973,1786,1297
20626,VAIPE_P_165_2.jpg,107,0.00412,1483,958,1802,1306
20627,VAIPE_P_165_2.jpg,107,0.00382,1289,1401,1783,2075
20628,VAIPE_P_165_2.jpg,107,0.00313,1487,975,1785,1296
20629,VAIPE_P_165_2.jpg,107,0.00224,1497,979,1774,1287
20630,VAIPE_P_165_2.jpg,107,0.00203,1286,1386,1790,2081
20631,VAIPE_P_165_2.jpg,107,0.00177,1438,910,1871,1340
20632,VAIPE_P_165_2.jpg,107,0.00144,1492,982,1778,1286
20633,VAIPE_P_165_2.jpg,107,0.00142,1493,981,1779,1287
20634,VAIPE_P_165_2.jpg,107,0.00132,1289,1401,1783,2075
20635,VAIPE_P_165_2.jpg,107,0.00116,1497,982,1774,1286
20636,VAIPE_P_165_2.jpg,107,0.00116,346,668,627,934
20637,VAIPE_P_165_2.jpg,107,0.00106,1480,963,1795,1305
20638,VAIPE_P_165_2.jpg,107,0.00103,1289,1401,1783,2075
20639,VAIPE_P_165_2.jpg,45,0.00067676,1477,960,1799,1312
20640,VAIPE_P_165_2.jpg,45,0.00012645999999999998,1483,966,1800,1296
20641,VAIPE_P_165_2.jpg,45,1.429e-05,1493,981,1779,1287
20642,VAIPE_P_165_2.jpg,45,7.07e-06,1487,975,1785,1296
20643,VAIPE_P_165_2.jpg,45,6.3e-06,1493,983,1779,1287
20644,VAIPE_P_165_2.jpg,45,6.1599999999999995e-06,368,1270,609,1508
20645,VAIPE_P_165_2.jpg,45,5.1e-06,1486,973,1786,1297
20646,VAIPE_P_165_2.jpg,45,3.13e-06,1487,975,1785,1296
20647,VAIPE_P_165_2.jpg,45,3.13e-06,1487,975,1785,1296
20648,VAIPE_P_165_2.jpg,45,2.2399999999999997e-06,1497,979,1774,1287
20649,VAIPE_P_165_2.jpg,45,1.7700000000000002e-06,1438,910,1871,1340
20650,VAIPE_P_165_2.jpg,45,1.4400000000000002e-06,1492,982,1778,1286
20651,VAIPE_P_165_2.jpg,45,1.1600000000000001e-06,346,668,627,934
20652,VAIPE_P_165_2.jpg,45,1.06e-06,1480,963,1795,1305
20653,VAIPE_P_165_20.jpg,107,0.83887,116,594,339,952
20654,VAIPE_P_165_20.jpg,107,0.75586,97,957,340,1159
20655,VAIPE_P_165_20.jpg,107,0.52686,1002,1742,1743,2213
20656,VAIPE_P_165_20.jpg,107,0.17444,785,1667,1078,1974
20657,VAIPE_P_165_20.jpg,107,0.12177,87,561,361,1040
20658,VAIPE_P_165_20.jpg,107,0.0929,57,923,370,1194
20659,VAIPE_P_165_20.jpg,107,0.08533,785,1667,1085,1982
20660,VAIPE_P_165_20.jpg,107,0.02583,775,1659,1098,1987
20661,VAIPE_P_165_20.jpg,107,0.01785,777,1657,1098,1982
20662,VAIPE_P_165_20.jpg,107,0.01235,782,1668,1086,1979
20663,VAIPE_P_165_20.jpg,107,0.00847,781,1659,1088,1968
20664,VAIPE_P_165_20.jpg,107,0.00797,778,1659,1098,1980
20665,VAIPE_P_165_20.jpg,107,0.00391,785,1667,1078,1974
20666,VAIPE_P_165_20.jpg,107,0.00307,785,1667,1078,1974
20667,VAIPE_P_165_20.jpg,107,0.003,783,1663,1086,1989
20668,VAIPE_P_165_20.jpg,107,0.00277,26,825,271,1179
20669,VAIPE_P_165_20.jpg,107,0.00273,38,869,252,1157
20670,VAIPE_P_165_20.jpg,107,0.0026,778,1661,1090,1978
20671,VAIPE_P_165_20.jpg,107,0.00252,775,1661,1095,1980
20672,VAIPE_P_165_20.jpg,107,0.00231,38,869,252,1157
20673,VAIPE_P_165_20.jpg,107,0.00187,87,561,361,1040
20674,VAIPE_P_165_20.jpg,107,0.00107,778,1659,1098,1980
20675,VAIPE_P_165_20.jpg,45,0.00075586,97,957,340,1159
20676,VAIPE_P_165_20.jpg,45,9.29e-05,57,923,370,1194
20677,VAIPE_P_165_20.jpg,92,2.583e-05,775,1659,1098,1987
20678,VAIPE_P_165_20.jpg,45,2.77e-06,26,825,271,1179
20679,VAIPE_P_165_20.jpg,45,2.7299999999999997e-06,38,869,252,1157
20680,VAIPE_P_165_20.jpg,45,1.8699999999999999e-06,87,561,361,1040
20681,VAIPE_P_165_20.jpg,45,1.07e-06,778,1659,1098,1980
20682,VAIPE_P_165_21.jpg,107,0.5542,1336,2268,1789,2743
20683,VAIPE_P_165_21.jpg,107,0.51123,1198,2757,2352,3463
20684,VAIPE_P_165_21.jpg,107,0.24927,1353,2289,1778,2730
20685,VAIPE_P_165_21.jpg,107,0.10956,1330,2276,1801,2730
20686,VAIPE_P_165_21.jpg,107,0.08124,1339,2276,1790,2722
20687,VAIPE_P_165_21.jpg,107,0.06396,1339,2274,1790,2724
20688,VAIPE_P_165_21.jpg,107,0.03955,1337,2270,1797,2736
20689,VAIPE_P_165_21.jpg,107,0.03339,1351,2291,1778,2728
20690,VAIPE_P_165_21.jpg,107,0.01701,1336,2276,1798,2730
20691,VAIPE_P_165_21.jpg,107,0.01329,1336,2276,1798,2730
20692,VAIPE_P_165_21.jpg,107,0.00618,1351,2272,1792,2743
20693,VAIPE_P_165_21.jpg,107,0.00352,1336,2276,1798,2730
20694,VAIPE_P_165_21.jpg,107,0.00258,1334,2270,1798,2736
20695,VAIPE_P_165_21.jpg,107,0.00252,1350,2287,1779,2732
20696,VAIPE_P_165_21.jpg,107,0.00251,1338,2268,1793,2734
20697,VAIPE_P_165_21.jpg,107,0.00223,1340,2278,1793,2719
20698,VAIPE_P_165_21.jpg,107,0.00217,1351,2289,1780,2730
20699,VAIPE_P_165_21.jpg,107,0.00211,1335,2266,1790,2749
20700,VAIPE_P_165_21.jpg,107,0.00184,1336,2276,1798,2730
20701,VAIPE_P_165_21.jpg,107,0.00136,1349,2287,1780,2736
20702,VAIPE_P_165_21.jpg,107,0.00123,1336,2276,1798,2730
20703,VAIPE_P_165_21.jpg,107,0.00123,1338,2278,1798,2728
20704,VAIPE_P_165_21.jpg,45,2.51e-06,1338,2268,1793,2734
20705,VAIPE_P_165_21.jpg,92,1.8400000000000002e-06,1336,2276,1798,2730
20706,VAIPE_P_165_22.jpg,107,0.57715,1182,2869,1627,3352
20707,VAIPE_P_165_22.jpg,107,0.52979,1175,2875,1629,3354
20708,VAIPE_P_165_22.jpg,107,0.40332,706,1530,1319,2394
20709,VAIPE_P_165_22.jpg,107,0.22534,1182,2885,1623,3347
20710,VAIPE_P_165_22.jpg,107,0.18762,1176,2871,1625,3349
20711,VAIPE_P_165_22.jpg,107,0.08441,1172,2866,1634,3349
20712,VAIPE_P_165_22.jpg,107,0.0296,1172,2864,1627,3352
20713,VAIPE_P_165_22.jpg,107,0.01277,1180,2879,1625,3349
20714,VAIPE_P_165_22.jpg,107,0.01127,1175,2875,1624,3354
20715,VAIPE_P_165_22.jpg,107,0.00842,1175,2875,1629,3354
20716,VAIPE_P_165_22.jpg,107,0.00819,1174,2866,1632,3345
20717,VAIPE_P_165_22.jpg,107,0.00799,1185,2881,1620,3347
20718,VAIPE_P_165_22.jpg,107,0.00734,1180,2879,1625,3354
20719,VAIPE_P_165_22.jpg,107,0.00646,0,0,172,340
20720,VAIPE_P_165_22.jpg,107,0.00476,1179,2877,1626,3352
20721,VAIPE_P_165_22.jpg,107,0.00248,1172,2866,1634,3349
20722,VAIPE_P_165_22.jpg,107,0.00197,0,289,80,495
20723,VAIPE_P_165_22.jpg,107,0.00154,1178,2873,1627,3352
20724,VAIPE_P_165_22.jpg,107,0.00141,0,259,70,519
20725,VAIPE_P_165_22.jpg,107,0.00119,1168,2871,1632,3354
20726,VAIPE_P_165_22.jpg,107,0.00116,1172,2866,1634,3349
20727,VAIPE_P_165_22.jpg,107,0.00115,1177,2881,1624,3352
20728,VAIPE_P_165_22.jpg,107,0.00111,1178,2873,1627,3347
20729,VAIPE_P_165_22.jpg,107,0.00111,1168,2871,1632,3354
20730,VAIPE_P_165_22.jpg,45,2.96e-05,1172,2864,1627,3352
20731,VAIPE_P_165_22.jpg,45,1.127e-05,1175,2875,1624,3354
20732,VAIPE_P_165_22.jpg,45,1.97e-06,0,289,80,495
20733,VAIPE_P_165_22.jpg,45,1.41e-06,0,259,70,519
20734,VAIPE_P_165_3.jpg,92,0.9126,1986,1188,2833,1759
20735,VAIPE_P_165_3.jpg,45,0.90039,1337,1568,1689,1923
20736,VAIPE_P_165_3.jpg,107,0.54834,1323,1552,1705,1936
20737,VAIPE_P_165_3.jpg,107,0.1781,1317,1539,1718,1936
20738,VAIPE_P_165_3.jpg,107,0.1615,1321,1543,1714,1934
20739,VAIPE_P_165_3.jpg,107,0.13025,1317,1535,1718,1936
20740,VAIPE_P_165_3.jpg,107,0.05746,1986,1168,2871,1779
20741,VAIPE_P_165_3.jpg,107,0.02759,1321,1550,1705,1932
20742,VAIPE_P_165_3.jpg,107,0.02173,1318,1538,1717,1939
20743,VAIPE_P_165_3.jpg,107,0.0156,1331,1559,1699,1925
20744,VAIPE_P_165_3.jpg,107,0.01381,1978,1182,2843,1762
20745,VAIPE_P_165_3.jpg,107,0.00986,1988,1170,2856,1766
20746,VAIPE_P_165_3.jpg,107,0.00951,1982,1175,2852,1763
20747,VAIPE_P_165_3.jpg,107,0.00577,1321,1550,1705,1932
20748,VAIPE_P_165_3.jpg,107,0.00296,1978,1171,2852,1776
20749,VAIPE_P_165_3.jpg,107,0.00215,1332,1559,1698,1923
20750,VAIPE_P_165_3.jpg,107,0.00192,1970,1185,2843,1763
20751,VAIPE_P_165_3.jpg,45,0.00163,1287,1530,1737,1960
20752,VAIPE_P_165_3.jpg,107,0.00154,1321,1543,1714,1934
20753,VAIPE_P_165_3.jpg,107,0.00147,1993,1184,2845,1762
20754,VAIPE_P_165_3.jpg,107,0.00125,1318,1542,1717,1935
20755,VAIPE_P_165_3.jpg,107,0.00124,1988,1170,2856,1766
20756,VAIPE_P_165_3.jpg,45,0.00054834,1323,1552,1705,1936
20757,VAIPE_P_165_3.jpg,45,0.00054834,1323,1552,1705,1936
20758,VAIPE_P_165_3.jpg,45,0.00017810000000000002,1317,1539,1718,1936
20759,VAIPE_P_165_3.jpg,45,0.0001615,1321,1543,1714,1934
20760,VAIPE_P_165_3.jpg,45,0.00013025,1317,1535,1718,1936
20761,VAIPE_P_165_3.jpg,92,5.7459999999999995e-05,1986,1168,2871,1779
20762,VAIPE_P_165_3.jpg,45,1.56e-05,1331,1559,1699,1925
20763,VAIPE_P_165_3.jpg,92,1.381e-05,1978,1182,2843,1762
20764,VAIPE_P_165_3.jpg,92,9.86e-06,1988,1170,2856,1766
20765,VAIPE_P_165_3.jpg,92,9.509999999999999e-06,1982,1175,2852,1763
20766,VAIPE_P_165_3.jpg,45,5.77e-06,1321,1550,1705,1932
20767,VAIPE_P_165_3.jpg,92,2.96e-06,1978,1171,2852,1776
20768,VAIPE_P_165_3.jpg,92,1.9200000000000003e-06,1970,1185,2843,1763
20769,VAIPE_P_165_3.jpg,45,1.5399999999999999e-06,1321,1543,1714,1934
20770,VAIPE_P_165_3.jpg,45,1.25e-06,1318,1542,1717,1935
20771,VAIPE_P_165_3.jpg,92,1.24e-06,1988,1170,2856,1766
20772,VAIPE_P_165_4.jpg,92,0.92529,2218,1174,3024,1640
20773,VAIPE_P_165_4.jpg,45,0.82373,2140,1538,2476,1870
20774,VAIPE_P_165_4.jpg,107,0.7793,2144,1533,2476,1867
20775,VAIPE_P_165_4.jpg,107,0.04871,2144,1528,2480,1868
20776,VAIPE_P_165_4.jpg,107,0.00653,2142,1540,2474,1866
20777,VAIPE_P_165_4.jpg,107,0.0063,2222,1159,3037,1642
20778,VAIPE_P_165_4.jpg,107,0.00344,2150,1533,2474,1865
20779,VAIPE_P_165_4.jpg,107,0.0031,2152,1531,2472,1865
20780,VAIPE_P_165_4.jpg,107,0.00193,2142,1540,2474,1866
20781,VAIPE_P_165_4.jpg,107,0.00161,2226,1167,3037,1637
20782,VAIPE_P_165_4.jpg,107,0.00132,2140,1536,2480,1870
20783,VAIPE_P_165_4.jpg,107,0.00108,2150,1533,2474,1865
20784,VAIPE_P_165_4.jpg,107,0.00107,2222,1159,3037,1642
20785,VAIPE_P_165_4.jpg,107,0.00102,2226,1167,3037,1637
20786,VAIPE_P_165_4.jpg,45,0.0007793,2144,1533,2476,1867
20787,VAIPE_P_165_4.jpg,45,4.8710000000000006e-05,2144,1528,2480,1868
20788,VAIPE_P_165_4.jpg,45,6.53e-06,2142,1540,2474,1866
20789,VAIPE_P_165_4.jpg,45,1.93e-06,2142,1540,2474,1866
20790,VAIPE_P_165_4.jpg,92,1.32e-06,2140,1536,2480,1870
20791,VAIPE_P_165_4.jpg,45,1.08e-06,2150,1533,2474,1865
20792,VAIPE_P_165_5.jpg,92,0.9126,2144,1356,2795,2138
20793,VAIPE_P_165_5.jpg,45,0.89062,1351,1292,1708,1653
20794,VAIPE_P_165_5.jpg,107,0.41528,1339,1280,1719,1662
20795,VAIPE_P_165_5.jpg,107,0.10577,1338,1282,1722,1660
20796,VAIPE_P_165_5.jpg,107,0.07648,1327,1265,1735,1668
20797,VAIPE_P_165_5.jpg,107,0.06665,1337,1284,1721,1660
20798,VAIPE_P_165_5.jpg,107,0.02444,1328,1267,1731,1662
20799,VAIPE_P_165_5.jpg,107,0.01738,1339,1279,1723,1663
20800,VAIPE_P_165_5.jpg,107,0.01557,1327,1265,1735,1668
20801,VAIPE_P_165_5.jpg,45,0.00576,1305,1254,1769,1684
20802,VAIPE_P_165_5.jpg,107,0.00412,1338,1282,1722,1660
20803,VAIPE_P_165_5.jpg,107,0.00406,1337,1284,1721,1660
20804,VAIPE_P_165_5.jpg,107,0.00178,2121,1321,2827,2159
20805,VAIPE_P_165_5.jpg,107,0.0015,1339,1276,1723,1654
20806,VAIPE_P_165_5.jpg,107,0.00124,1332,1275,1729,1663
20807,VAIPE_P_165_5.jpg,107,0.00111,1357,1278,1720,1662
20808,VAIPE_P_165_5.jpg,45,0.00041527999999999997,1339,1280,1719,1662
20809,VAIPE_P_165_5.jpg,45,0.00041527999999999997,1339,1280,1719,1662
20810,VAIPE_P_165_5.jpg,45,7.648000000000001e-05,1327,1265,1735,1668
20811,VAIPE_P_165_5.jpg,45,6.665000000000001e-05,1337,1284,1721,1660
20812,VAIPE_P_165_5.jpg,45,2.444e-05,1328,1267,1731,1662
20813,VAIPE_P_165_5.jpg,45,1.738e-05,1339,1279,1723,1663
20814,VAIPE_P_165_5.jpg,45,4.06e-06,1337,1284,1721,1660
20815,VAIPE_P_165_5.jpg,92,1.78e-06,2121,1321,2827,2159
20816,VAIPE_P_165_5.jpg,45,1.5e-06,1339,1276,1723,1654
20817,VAIPE_P_165_5.jpg,45,1.24e-06,1332,1275,1729,1663
20818,VAIPE_P_165_5.jpg,45,1.1100000000000002e-06,1357,1278,1720,1662
20819,VAIPE_P_165_6.jpg,92,0.91553,1678,1464,2081,2171
20820,VAIPE_P_165_6.jpg,45,0.7583,1730,1198,2033,1507
20821,VAIPE_P_165_6.jpg,107,0.62793,1729,1199,2036,1516
20822,VAIPE_P_165_6.jpg,107,0.04559,1734,1201,2040,1510
20823,VAIPE_P_165_6.jpg,107,0.04526,1728,1192,2039,1509
20824,VAIPE_P_165_6.jpg,107,0.02,1727,1196,2036,1513
20825,VAIPE_P_165_6.jpg,107,0.0192,1726,1191,2041,1510
20826,VAIPE_P_165_6.jpg,107,0.013,1727,1196,2036,1513
20827,VAIPE_P_165_6.jpg,107,0.0108,393,812,594,1042
20828,VAIPE_P_165_6.jpg,107,0.00587,1724,1192,2043,1507
20829,VAIPE_P_165_6.jpg,107,0.00517,1719,1193,2044,1514
20830,VAIPE_P_165_6.jpg,107,0.00385,1734,1201,2040,1510
20831,VAIPE_P_165_6.jpg,107,0.00365,1726,1191,2041,1510
